year,month,fid,DN,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,_variance
2016,04.csv,1,1,7149.638996,87.19071946,91.60550308,14.61880618,55.19200134,117.8339996,62.64199829,55.19200134,55.19200134,82,
2016,05.csv,1,1,2093.384005,25.52907324,27.70149994,12.18034395,3.217000008,45.8030014,42.5860014,3.217000008,3.217000008,82,
2016,06.csv,1,1,34.29799982,0.418268291,0,0.797362419,0,2.674999952,2.674999952,0.003,0,24,
2016,07.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2016,08.csv,1,1,17.40299981,0.212231705,0,0.525077409,0,3.596999884,3.596999884,0.001,0,36,
2016,09.csv,1,1,141.1880006,1.721804886,0.078500003,3.015561149,0,12,12,0.004,0,46,
2017,01.csv,1,1,48783.47897,594.9204753,608.8935242,168.7483335,276.6700134,905.8959961,629.2259827,276.6700134,276.6700134,82,
2017,010.csv,1,1,1061.267998,12.94229266,15.02349997,4.045058751,3.076999903,22.33799934,19.26099944,3.076999903,3.076999903,82,
2017,011.csv,1,1,20189.61895,246.2148652,255.5540085,61.90568557,117.0830002,353.8789978,236.7959976,117.0830002,117.0830002,82,
2017,012.csv,1,1,1702.152003,20.75795126,21.67449951,2.948279269,11.67800045,24.92399979,13.24599934,11.67800045,22.35000038,81,
2017,02.csv,1,1,40620.74506,495.3749397,517.7770081,116.1914314,206.3480072,642.5,436.1519928,206.3480072,206.3480072,82,
2017,03.csv,1,1,11341.409,138.3098658,139.9319992,32.30110683,69.79799652,212.6620026,142.864006,69.79799652,69.79799652,82,
2017,04.csv,1,1,14161.66299,172.7032072,163.586998,51.12682436,79.34600067,286.9460144,207.6000137,79.34600067,79.34600067,82,
2017,05.csv,1,1,1271.921999,15.51124389,11.26250029,10.48875352,1.212000012,36.83100128,35.61900127,1.212000012,1.212000012,82,
2017,06.csv,1,1,1312.292998,16.00357315,16.82749939,4.857526086,7.287000179,25.95899963,18.67199945,7.287000179,7.287000179,82,
2017,07.csv,1,1,6.508000015,0.079365854,0,0.234432604,0,1.424999952,1.424999952,0.001,0,20,
2017,08.csv,1,1,133.6450021,1.629817099,0.043,4.341722513,0,29.56599998,29.56599998,0.009,0,47,
2017,09.csv,1,1,1062.775006,12.96067081,3.473499894,19.523802,0,74.23000336,74.23000336,0.003,0,61,
2018,01.csv,1,1,13036.12603,158.9771467,160.2169952,18.36608651,109.8180008,188.8350067,79.01700592,109.8180008,109.8180008,82,
2018,010.csv,1,1,1569.852995,19.14454872,16.75049973,6.700461799,7.480999947,36.35300064,28.87200069,7.480999947,7.480999947,82,
2018,011.csv,1,1,13122.88399,160.0351706,167.5749969,32.09743314,87.02200317,203.1109924,116.0889893,87.02200317,87.02200317,82,
2018,012.csv,1,1,7245.694004,88.362122,89.83349991,13.76816715,63.60100174,118.7750015,55.17399979,63.60100174,63.60100174,82,
2018,02.csv,1,1,2438.672993,29.73991455,31.06999969,6.355848303,17.23500061,41.74399948,24.50899887,17.23500061,17.23500061,82,
2018,03.csv,1,1,28779.32192,350.9673405,362.2259979,92.98462601,125.1169968,520.9210205,395.8040237,125.1169968,125.1169968,82,
2018,04.csv,1,1,8779.754978,107.0701827,114.2799988,17.55292654,63.67699814,138.4109955,74.73399734,63.67699814,63.67699814,82,
2018,05.csv,1,1,1908.063,23.26906097,16.97049999,10.25429926,11.09000015,46.21500015,35.125,11.09000015,11.09000015,82,
2018,06.csv,1,1,0.604999987,0.007378049,0,0.043791812,0,0.382999986,0.382999986,0.002,0,8,
2018,07.csv,1,1,11.45199994,0.139658536,0,0.518144605,0,2.904999971,2.904999971,0.003,0,11,
2018,08.csv,1,1,3.095999971,0.037756097,0,0.157546241,0,1.06099999,1.06099999,0.063000001,0,8,
2018,09.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2019,01.csv,1,1,19190.099,234.0255975,241.2139969,62.80834972,111.3830032,344.1159973,232.7329941,111.3830032,111.3830032,82,
2019,010.csv,1,1,171.2089994,2.087914627,2.068500042,1.398304808,0,4.971000195,4.971000195,0.018999999,0,77,
2019,011.csv,1,1,4218.289,51.44254878,52.64599991,14.17933843,15.97900009,73.74099731,57.76199722,15.97900009,15.97900009,82,
2019,012.csv,1,1,19119.41411,233.1635867,242.4120026,53.92558624,141.6690063,320.9689941,179.2999878,141.6690063,141.6690063,82,
2019,02.csv,1,1,34557.16806,421.4288788,426.2324982,105.5292157,209.3540039,584.8099976,375.4559937,209.3540039,209.3540039,82,
2019,03.csv,1,1,18067.74294,220.3383285,237.9765015,65.63431711,82.47399902,336.9649963,254.4909973,82.47399902,82.47399902,82,
2019,04.csv,1,1,5294.113997,64.56236581,68.80350113,19.57984882,27.88899994,105.625,77.73600006,27.88899994,27.88899994,82,
2019,05.csv,1,1,13999.23505,170.7223786,186.9365005,37.63956569,74.03099823,229.6390076,155.6080093,74.03099823,74.03099823,82,
2019,06.csv,1,1,600.9170017,7.328256119,2.279499948,7.846018358,0,23.30599976,23.30599976,0.001,0,58,
2019,07.csv,1,1,5.769000058,0.070353659,0,0.210539054,0,1.136000037,1.136000037,0.003,0,17,
2019,08.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2019,09.csv,1,1,3241.001993,39.52441455,40.94650078,8.697351952,17.50399971,55.46699905,37.96299934,17.50399971,17.50399971,82,
2020,01.csv,1,1,6506.851013,79.35184162,82.23099899,12.65810908,40.71900177,102.3450012,61.62599945,40.71900177,40.71900177,82,
2020,010.csv,1,1,0,0,0,0,0,0,0,0,0,1,
2020,011.csv,1,1,6316.380005,77.02902445,75.3065033,26.23900225,20.87299919,137.0390015,116.1660023,20.87299919,20.87299919,82,
2020,012.csv,1,1,7200.952015,87.81648799,87.48300171,24.39225546,48.38999939,145.7250061,97.33500671,48.38999939,48.38999939,82,
2020,02.csv,1,1,83.64399968,1.020048777,0.854999989,0.855421705,0,3.499000072,3.499000072,0.001,0,73,
2020,03.csv,1,1,17694.22995,215.7832921,235.5589981,54.5770447,81.23400116,306.2409973,225.0069962,81.23400116,81.23400116,82,
2020,04.csv,1,1,7934.445004,96.76152443,97.11999893,13.07152908,55.93700027,128.6009979,72.66399765,55.93700027,55.93700027,82,
2020,05.csv,1,1,5735.505997,69.94519508,76.17449951,20.87485234,24.57799911,106.1740036,81.59600449,24.57799911,24.57799911,82,
2020,06.csv,1,1,232.3170003,2.833134151,2.086000025,2.392510088,0.01,8.425000191,8.415000191,0.01,0.940999985,81,
2020,07.csv,1,1,17.70999994,0.215975609,0,0.62713137,0,3.404999971,3.404999971,0.003,0,21,
2020,08.csv,1,1,34.04099982,0.415134144,0,1.124850477,0,7.372000217,7.372000217,0.001,0,27,
2020,09.csv,1,1,11.01800009,0.134365855,0,0.423713538,0,2.249000072,2.249000072,0.001,0,16,
2021,01.csv,1,1,14580.88575,177.8156799,182.8711929,21.36402519,112.2108002,206.6994934,94.48869324,112.2108002,112.2108002,82,
2021,010.csv,1,1,23060.13095,281.2211092,285.0725403,45.7708896,183.7386017,362.468689,178.7300873,183.7386017,183.7386017,82,
2021,011.csv,1,1,3116.565619,38.00689779,37.69694901,8.576590287,21.76509857,58.16519928,36.40010071,21.76509857,21.76509857,82,
2021,02.csv,1,1,23060.13095,281.2211092,285.0725403,45.7708896,183.7386017,362.468689,178.7300873,183.7386017,183.7386017,82,
2021,03.csv,1,1,22.9161996,0.279465849,0,0.727773104,0,3.210999966,3.210999966,0.0012,0,20,
2021,04.csv,1,1,752.0569818,9.171426608,7.251649857,7.286729696,0.352899998,25.98259926,25.62969926,0.352899998,0.352899998,82,
2021,05.csv,1,1,745.1310809,9.086964401,9.498799801,1.919231965,2.442600012,11.79360008,9.351000071,2.442600012,2.442600012,82,
2021,06.csv,1,1,22.9161996,0.279465849,0,0.727773104,0,3.210999966,3.210999966,0.0012,0,20,
2021,07.csv,1,1,69.44979835,0.84694876,0,1.709219169,0,5.793699741,5.793699741,0.0007,0,27,
2021,08.csv,1,1,8045.098621,98.1109588,105.3953972,23.19734131,48.13710022,134.5612946,86.42419434,48.13710022,48.13710022,82,
2021,09.csv,1,1,745.1310809,9.086964401,9.498799801,1.919231965,2.442600012,11.79360008,9.351000071,2.442600012,2.442600012,82,
