,year,month,min,max,mean,median,std
0,1963,8,0,12.48499966,0.346036585,0,1.697747969
0,1963,9,4.909999847,51.26200104,15.0306097,12.63649988,10.04065377
0,1963,10,51.30599976,109.723999,83.405988,85.43050003,16.1703468
0,1963,11,141.0970001,317.5920105,228.4359505,224.2519989,45.8883742
0,1963,12,11.34799957,40.6570015,24.71248785,24.52700043,7.484602266
0,1964,1,98.03099823,286.4440002,193.6903657,199.5620041,47.29924398
0,1964,2,11.28100014,16.25699997,13.34940245,13.10300016,1.12541279
0,1964,3,45.89599991,151.8049927,95.83571909,97.36199951,28.18841025
0,1964,4,14.58899975,69.63800049,39.81445112,39.45800018,15.4773411
0,1964,5,35.78499985,175.3049927,102.85589,104.5305023,36.53413906
0,1964,6,15.14700031,48.3730011,29.4656952,25.49250031,11.18649678
0,1964,7,0,6.275000095,0.09182927,0,0.700217082
0,1964,8,1.269000053,4.21999979,2.68845121,2.693500042,0.487678312
0,1964,9,0.177000001,7.361000061,4.038817087,4.958499908,1.972231433
0,1964,10,47.44100189,57.25299835,50.57292706,49.99100113,2.041742073
0,1964,11,100.3619995,293.9140015,193.6002551,189.909996,49.58750294
0,1964,12,227.1029968,868.5430298,567.8377205,567.8359985,174.8499899
0,1965,1,101.8389969,308.4490051,211.4493779,217.3824997,55.29641495
0,1965,2,22.65999985,62.125,44.81539019,45.87150002,10.07556013
0,1965,3,54.9469986,113.3560028,83.17103605,83.52299881,14.45457634
0,1965,4,95.25099945,248.8919983,176.5597677,185.3325043,37.62561128
0,1965,5,1.672000051,15.84799957,6.772414599,5.403999805,4.580977657
0,1965,6,0,22.38599968,8.507695038,5.703499794,7.256697537
0,1965,7,0,13.10400009,0.652353652,0,2.314162475
0,1965,8,17.39999962,172.7200012,35.28158544,30.00349998,23.92626132
0,1965,9,0,23.4810009,5.104121961,2.821499944,5.728196537
0,1965,10,6.962999821,25.97400093,18.39209758,19.5824995,5.245707578
0,1965,11,109.2610016,340.2170105,221.8804878,217.9915009,59.26688618
0,1965,12,101.6100006,215.6089935,165.2524632,167.3344955,24.79766818
0,1966,1,65.10600281,137.3880005,100.26322,101.5385017,17.43150237
0,1966,2,48.27899933,109.9029999,86.14397542,88.44599915,16.18060492
0,1966,3,10.84500027,77.34500122,42.46996339,43.74350166,16.25374875
0,1966,4,16.93700027,92.24500275,48.11614637,47.91499901,19.16142862
0,1966,5,7.81099987,18.2159996,11.52275611,10.23250008,3.134676705
0,1966,6,0,4.323999882,0.976378052,0.451000005,1.150217389
0,1966,7,1.187000036,3.921999931,1.922670725,1.825500011,0.435833226
0,1966,8,0,8.470000267,0.152268297,0,0.978643369
0,1966,9,0.405000001,9.366000175,2.680743915,1.996499956,2.159903606
0,1966,10,0,0.884000003,0.012097561,0,0.097234017
0,1966,11,145.9450073,307.3340149,220.240159,215.6675034,41.81881868
0,1966,12,103.0479965,301.3869934,204.5885242,208.4854965,50.40327981
0,1967,1,205.5090027,428.1350098,320.8563538,322.9230042,56.94698584
0,1967,2,22.12299919,50.13199997,34.64045127,35.2179985,7.97146009
0,1967,3,119.9820023,370.6950073,236.5772067,236.1389999,67.93319024
0,1967,4,148.3269958,381.1229858,282.3153171,305.7850037,64.64936373
0,1967,5,11.96700001,83.68000031,42.88042677,41.83799934,21.42113342
0,1967,6,20.09399986,60.07600021,41.87235358,40.25650024,12.30018869
0,1967,7,0,0,0,0,0
0,1967,8,0,60.00799942,3.604353654,0,9.272611037
0,1967,9,0,57.67200089,11.55471948,7.979000092,12.9956945
0,1967,10,14.63899994,66.32099915,47.73381701,50.67199898,14.08834363
0,1967,11,56.37099838,117.2350006,95.31103683,98.38299942,12.12015475
0,1967,12,54.95500183,200.0630035,128.5361708,130.9940033,35.0043179
0,1968,1,106.2490005,230.595993,169.7419753,174.4679947,28.78472029
0,1968,2,75.06800079,179.6100006,137.4019756,141.9400024,29.01428337
0,1968,3,73.89399719,152.6699982,107.4819141,108.4924965,20.08155199
0,1968,4,10.18599987,20.32500076,16.76278042,16.87350082,2.298304549
0,1968,5,18.00499916,40.42100143,30.78637807,33.34350014,6.395792663
0,1968,6,2.255000114,12.54500008,6.585548764,5.549499989,2.848111433
0,1968,7,0,1.302999973,0.03854878,0,0.174816845
0,1968,8,9.295999527,85.69999695,22.17529248,20.74050045,12.50993078
0,1968,9,0,5.177999973,1.214939018,0.979000002,1.294290341
0,1968,10,22.62100029,82.13200378,53.64551221,52.21949959,14.33447643
0,1968,11,108.2279968,241.5670013,176.3804767,175.0865021,34.64875359
0,1968,12,96.64199829,320.6600037,207.2901591,209.0485001,56.79971295
0,1969,1,255.7630005,788.8989868,534.0475006,544.6340027,146.8665009
0,1969,2,178.2250061,346.7789917,272.8983787,277.9644928,43.70809547
0,1969,3,63.31999969,89.97200012,80.62558588,81.78100204,6.466157149
0,1969,4,70.08000183,149.5709991,112.44739,116.6064987,17.25721976
0,1969,5,0,11.50800037,3.475999989,1.521000028,3.204144175
0,1969,6,4.081999779,21.54100037,11.33695127,9.24600029,5.943529644
0,1969,7,0,2.457000017,0.289195126,0,0.645241682
0,1969,8,0,0,0,0,0
0,1969,9,0.698000014,23.06200027,5.386048811,3.83099997,4.702504467
0,1969,10,27.08399963,144.1390076,84.64154869,84.1629982,30.78255526
0,1969,11,50.3030014,103.7740021,80.42158536,83.29800034,11.48007059
0,1969,12,137.8809967,344.0740051,249.1951705,251.9570007,50.93735868
0,1970,1,197.6730042,681.2559814,447.250219,449.0820007,131.7754918
0,1970,2,54.05699921,119.7529984,86.8407315,85.16799927,17.98911848
0,1970,3,74.59100342,127.8399963,106.4667193,110.5625,12.20327557
0,1970,4,18.43099976,94.14299774,54.60245118,57.42250061,19.67641787
0,1970,5,0,0.697000027,0.019597561,0,0.094843887
0,1970,6,15.4090004,65.66899872,37.14614636,34.36050034,13.87562697
0,1970,7,0,0,0,0,0
0,1970,8,0,0,0,0,0
0,1970,9,0,0.046999998,0.001414634,0,0.006982471
0,1970,10,28.11100006,70.63700104,49.89521952,48.92549896,9.605160507
0,1970,11,189.8450012,362.276001,279.409475,277.6130066,41.51602994
0,1970,12,153.7169952,452.1369934,311.6706346,312.8880005,75.82602402
0,1971,1,31.59600067,169.6300049,97.15535322,96.77149963,36.37470501
0,1971,2,10.7159996,43.45899963,26.91901216,25.70100021,8.930464418
0,1971,3,92.10199738,247.8139954,160.7325491,162.5904999,37.79469499
0,1971,4,18.74900055,97.93299866,46.45420721,43.46850014,17.44661306
0,1971,5,22.68899918,105.2399979,52.68995162,46.69599915,24.38471784
0,1971,6,3.749000072,44.67699814,22.87754882,18.4470005,13.63673484
0,1971,7,0,4.954999924,0.061951219,0,0.54384513
0,1971,8,0,14.11200047,0.364890248,0,1.874001678
0,1971,9,2.779999971,36.9090004,15.71873171,14.40300035,8.694958032
0,1971,10,11.70499992,30.55999947,22.04445117,22.7215004,4.696597307
0,1971,11,54.31999969,204.5890045,126.6087562,126.7275009,39.07663877
0,1971,12,155.6670074,372.3609924,265.0837432,266.4660034,56.83504566
0,1972,1,31.81500053,99.75,66.70623158,65.49349976,18.19744464
0,1972,2,53.52500153,137.673996,107.6125607,111.5880013,21.70230856
0,1972,3,9.986000061,82.15899658,40.01665856,39.56699944,18.39741625
0,1972,4,48.39699936,173.9720001,101.766476,99.97550201,30.56347642
0,1972,5,6.15199995,19.11499977,11.65603654,11.08599997,3.665740485
0,1972,6,4.46999979,18.62800026,9.814341429,8.386499882,4.231177822
0,1972,7,0,0,0,0,0
0,1972,8,0,21.23600006,0.995670734,0,3.424235053
0,1972,9,37.38000107,66.95300293,52.30536605,52.63050079,6.097427897
0,1972,10,19.15600014,75.20200348,41.93119535,37.49950027,16.68141248
0,1972,11,146.496994,208.7440033,180.8586221,182.7405014,14.04767985
0,1972,12,70.9280014,212.9149933,145.4719148,146.9055023,36.68164982
0,1973,1,244.2590027,447.6530151,353.2047802,357.5175018,47.97993341
0,1973,2,161.9720001,270.5090027,232.9663784,242.3865051,27.87554628
0,1973,3,110.4919968,171.0110016,143.3381095,146.902504,14.44530925
0,1973,4,22.21999931,61.32099915,37.13270715,35.03350067,10.43636691
0,1973,5,3.704999924,29.17399979,15.16571952,14.48899984,7.389083559
0,1973,6,0,8.949000359,4.053804887,3.305999994,2.912985621
0,1973,7,0,14.54100037,0.83170732,0,2.712676527
0,1973,8,0,43.94499969,2.179585354,0,6.468885171
0,1973,9,5.428999901,24.77000046,18.60770734,20.28900051,4.394332262
0,1973,10,62.53499985,129.4680023,97.96702469,96.28849792,17.82057983
0,1973,11,154.6699982,451.2080078,310.7287674,313.565506,74.06336561
0,1973,12,147.4880066,365.9110107,260.2305011,261.0715027,55.13508538
0,1974,1,104.4690018,293.0960083,188.7373291,189.6230011,43.15722873
0,1974,2,33.34999847,124.1569977,82.39914624,83.97750092,23.35052845
0,1974,3,127.4950027,392.4809875,254.2650609,257.9119949,68.31178884
0,1974,4,58.25999832,174.7579956,114.8496709,116.2595024,29.62252952
0,1974,5,0,2.009000063,0.073439026,0,0.312964944
0,1974,6,8.612999916,12.88199997,10.87649998,10.78200006,0.980907253
0,1974,7,56.08399963,118.3259964,82.94691463,79.43700027,17.23168154
0,1974,8,0,37.92100143,1.60797563,0,5.573647333
0,1974,9,0,0,0,0,0
0,1974,10,32.3219986,100.8909988,72.30030441,74.93799973,17.07548077
0,1974,11,44.80199814,97.41400146,71.71182921,71.19900131,12.80628365
0,1974,12,66.68800354,135.4900055,90.05517076,87.18549728,17.04812858
0,1975,1,30.19599915,163.0140076,100.5765731,104.8624992,35.01703577
0,1975,2,161.7220001,362.6759949,276.2501224,281.17099,55.04572022
0,1975,3,148.4450073,386.1919861,264.9841342,269.8099976,58.27346397
0,1975,4,50.47100067,225.951004,123.8532922,120.9029999,43.02615832
0,1975,5,3.921999931,31.52099991,17.44779265,17.95099926,7.644125623
0,1975,6,1.657999992,18.54500008,8.929219542,7.260999918,4.984409656
0,1975,7,0.876999974,2.628999949,1.587012196,1.487500012,0.397487282
0,1975,8,21.56999969,84.73899841,32.34454874,30.06649971,10.45406845
0,1975,9,0,17.96199989,3.997768301,2.614000082,4.1522443
0,1975,10,71.48999786,258.0599976,161.6729508,157.9625015,51.50139778
0,1975,11,22.17000008,89.74700165,59.04926833,58.37400055,16.53548771
0,1975,12,17.42700005,50.10400009,34.81065866,35.6269989,6.444567917
0,1976,1,9.220000267,23.79299927,16.63275601,16.48649979,3.933318143
0,1976,2,40.1269989,129.3670044,86.98648769,87.03199768,23.05580917
0,1976,3,38.90100098,104.1389999,58.45148794,54.2614994,16.4876229
0,1976,4,38.77899933,72.14199829,54.32658516,54.62100029,8.552584518
0,1976,5,1.389999986,13.15799999,5.247365893,3.960500121,3.192900396
0,1976,6,0.002,5.485000134,2.081036586,1.324500024,1.429272566
0,1976,7,0,24.02000046,1.793158547,0,4.289659763
0,1976,8,35.23300171,124.387001,54.98047568,51.93050003,16.37493578
0,1976,9,13.33699989,49.94300079,33.17343925,35.41600037,8.686083459
0,1976,10,0,31.70199966,12.39496343,9.902500153,8.685723605
0,1976,11,27.3239994,60.98199844,46.24314641,47.0019989,7.817952847
0,1976,12,4.40500021,10.4460001,7.204512189,7.01699996,1.191711217
0,1977,1,34.07699966,107.0999985,72.06241449,72.86650085,19.93644874
0,1977,2,32.51800156,95.90499878,65.68128074,64.9355011,16.75526043
0,1977,3,41.35499954,91.18800354,58.67089016,57.25,11.89327297
0,1977,4,3.022000074,17.71699905,8.754707281,7.56400013,4.460327491
0,1977,5,48.54700089,134.0879974,92.65591431,95.57999802,23.14775685
0,1977,6,0,10.26799965,1.332378056,0,2.803614456
0,1977,7,0,10.875,1.974292689,1.254999995,2.159888672
0,1977,8,0,8.515000343,0.521585373,0,1.234657824
0,1977,9,7.179999828,33.95800018,13.63453662,11.15950012,6.798961538
0,1977,10,2.377000093,9.942000389,4.539987811,3.981999993,1.709605672
0,1977,11,60.74599838,174.9640045,110.0679392,104.4799995,31.19645931
0,1977,12,124.762001,390.0499878,263.0116104,262.7035065,70.30726103
0,1978,1,231.9299927,464.7510071,347.307523,348.1790009,64.2727226
0,1978,2,102.9649963,248.8430023,171.6140732,173.4124985,37.45309256
0,1978,3,143.0399933,307.5939941,218.0409388,217.9580002,40.75760915
0,1978,4,131.2769928,315.5440063,224.5380729,231.7610016,44.2484085
0,1978,5,0.741999984,26.04199982,10.23656101,8.990000248,6.88512918
0,1978,6,0,7.975999832,4.524243914,4.275499821,1.604514544
0,1978,7,0,4.711999893,0.058817072,0,0.517163809
0,1978,8,0,10.8579998,0.258414633,0,1.404691899
0,1978,9,19.23500061,151.9859924,75.56186578,75.13899994,30.55908094
0,1978,10,0,0,0,0,0
0,1978,11,66.51499939,106.711998,84.44171943,84.32299805,10.78472543
0,1978,12,37.2840004,118.935997,82.01040221,83.59199905,19.99978555
0,1979,1,149.3040009,327.1109924,235.1323043,234.9980011,51.26773419
0,1979,2,138.4109955,285.1799927,231.0329875,239.8050003,38.36961797
0,1979,3,106.572998,234.302002,176.5279511,181.5530014,30.85538388
0,1979,4,31.42300034,116.6200027,64.28030493,63.1704998,20.39476576
0,1979,5,8.631999969,96.59700012,46.95065867,45.22800064,24.96147159
0,1979,6,0,0,0,0,0
0,1979,7,4.441999912,25.84499931,7.712060992,6.217000008,3.95142501
0,1979,8,0,10.60200024,1.049036581,0,2.034972783
0,1979,9,0,0.430000007,0.043219512,0,0.108694585
0,1979,10,60.78099823,144.2839966,101.5178786,99.70499802,21.86046423
0,1979,11,68.76799774,155.0899963,108.7575364,106.9169998,22.67970391
0,1979,12,99.95700073,214.5570068,145.7293657,143.1699982,29.17202517
0,1980,1,168.3999939,624.46698,388.0032183,378.243988,124.3640814
0,1980,2,176.1470032,414.9150085,294.4548048,287.4185028,65.48325739
0,1980,3,66.33799744,123.1559982,90.6716704,89.04399872,16.05240989
0,1980,4,39.03499985,104.6500015,68.83497564,69.05199814,16.02297521
0,1980,5,17.72500038,84.94499969,43.82185366,40.35750008,18.92857865
0,1980,6,0.674000025,21.93799973,8.777536607,5.179500103,7.095494292
0,1980,7,18.77700043,37.57500076,25.28352437,25.39799976,3.740977189
0,1980,8,0,6.394000053,0.634707313,0,1.303555682
0,1980,9,0,17.30400085,2.055646334,0,4.066592251
0,1980,10,3.540999889,39.50699997,23.41684148,22.42800045,9.893000265
0,1980,11,5.589000225,42.93399811,26.06643889,28.89350033,9.122270402
0,1980,12,53.2480011,119.4189987,80.32597574,77.68799973,19.32056985
